号码ID,号码,状态码,呼叫结果,是否可拨,呼叫人,标题,名字,中间名,姓氏,地址1,地址2,地址3,城市,区号,地区,邮编,省份,性别,备用电话,邮箱,描述,生日,呼叫次数,呼叫时间,导入时间,
99913,9999000128,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:58:40,2015-03-04 16:27:33,
99918,9999000133,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:58:58,2015-03-04 16:27:33,
99919,9999000134,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 08:59:00,2015-03-04 16:27:33,
99923,9999000138,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:03:52,2015-03-04 16:27:33,
99928,9999000143,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:09,2015-03-04 16:27:33,
99929,9999000144,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:09,2015-03-04 16:27:33,
99933,9999000148,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:32,2015-03-04 16:27:33,
99938,9999000153,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:43,2015-03-04 16:27:33,
99939,9999000154,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:04:45,2015-03-04 16:27:33,
99943,9999000158,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:05:21,2015-03-04 16:27:33,
99948,9999000163,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:05:31,2015-03-04 16:27:33,
99949,9999000164,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:05:33,2015-03-04 16:27:33,
99953,9999000168,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:05:54,2015-03-04 16:27:33,
99958,9999000173,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:06:19,2015-03-04 16:27:33,
99959,9999000174,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:06:22,2015-03-04 16:27:33,
99963,9999000178,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:06:52,2015-03-04 16:27:33,
99968,9999000183,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:07:05,2015-03-04 16:27:33,
99969,9999000184,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:07:07,2015-03-04 16:27:33,
99973,9999000188,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:09:06,2015-03-04 16:27:33,
99977,9999000192,B,关机,是,1000,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:09:08,2015-03-04 16:27:33,
99978,9999000193,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:09:16,2015-03-04 16:27:33,
99979,9999000194,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:09:26,2015-03-04 16:27:33,
99983,9999000198,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:11:59,2015-03-04 16:27:33,
99988,9999000203,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:12:25,2015-03-04 16:27:33,
99989,9999000204,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:12:25,2015-03-04 16:27:33,
99993,9999000208,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:13:33,2015-03-04 16:27:33,
99998,9999000213,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:40:15,2015-03-04 16:27:33,
99999,9999000214,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 09:40:18,2015-03-04 16:27:33,
100003,9999000218,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 10:17:38,2015-03-04 16:27:33,
100008,9999000223,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 10:17:38,2015-03-04 16:27:33,
100009,9999000224,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 10:17:38,2015-03-04 16:27:33,
100013,9999000228,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,2,2015-03-11 10:17:38,2015-03-04 16:27:33,
100018,9999000233,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:19:30,2015-03-04 16:27:33,
100019,9999000234,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:19:33,2015-03-04 16:27:33,
100023,9999000238,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:20:11,2015-03-04 16:27:33,
100028,9999000243,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:20:23,2015-03-04 16:27:33,
100029,9999000244,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:20:26,2015-03-04 16:27:33,
100033,9999000248,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-10 14:20:54,2015-03-04 16:27:33,
100038,9999000253,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100039,9999000254,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100043,9999000258,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100048,9999000263,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100049,9999000264,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100053,9999000268,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100058,9999000273,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100059,9999000274,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100063,9999000278,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100068,9999000283,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100069,9999000284,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100073,9999000288,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:38,2015-03-04 16:27:33,
100078,9999000293,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100079,9999000294,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100083,9999000298,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100088,9999000303,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100089,9999000304,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100093,9999000308,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100098,9999000313,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100103,9999000318,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100109,9999000324,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100113,9999000328,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:17:42,2015-03-04 16:27:33,
100118,9999000333,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:07,2015-03-04 16:27:33,
100119,9999000334,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:07,2015-03-04 16:27:33,
100123,9999000338,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:10,2015-03-04 16:27:33,
100128,9999000343,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:30,2015-03-04 16:27:33,
100129,9999000344,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:52,2015-03-04 16:27:33,
100133,9999000348,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:52,2015-03-04 16:27:33,
100138,9999000353,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:52,2015-03-04 16:27:33,
100139,9999000354,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:52,2015-03-04 16:27:33,
100143,9999000358,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:52,2015-03-04 16:27:33,
100148,9999000363,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:57,2015-03-04 16:27:33,
100149,9999000364,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:57,2015-03-04 16:27:33,
100153,9999000368,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:57,2015-03-04 16:27:33,
100158,9999000373,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:57,2015-03-04 16:27:33,
100159,9999000374,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:57,2015-03-04 16:27:33,
100163,9999000378,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:57,2015-03-04 16:27:33,
100168,9999000383,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:57,2015-03-04 16:27:34,
100169,9999000384,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:57,2015-03-04 16:27:34,
100173,9999000388,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:18:57,2015-03-04 16:27:34,
100178,9999000393,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100179,9999000394,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100183,9999000398,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100188,9999000403,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100189,9999000404,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100193,9999000408,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100198,9999000413,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100199,9999000414,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100203,9999000418,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100208,9999000423,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100209,9999000424,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:19:46,2015-03-04 16:27:34,
100213,9999000428,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:14,2015-03-04 16:27:34,
100218,9999000433,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:14,2015-03-04 16:27:34,
100219,9999000434,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:14,2015-03-04 16:27:34,
100223,9999000438,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:14,2015-03-04 16:27:34,
100228,9999000443,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:14,2015-03-04 16:27:34,
100229,9999000444,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:14,2015-03-04 16:27:34,
100233,9999000448,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:21,2015-03-04 16:27:34,
100238,9999000453,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:21,2015-03-04 16:27:34,
100239,9999000454,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:21,2015-03-04 16:27:34,
100243,9999000458,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:21,2015-03-04 16:27:34,
100248,9999000463,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:24,2015-03-04 16:27:34,
100249,9999000464,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:28,2015-03-04 16:27:34,
100253,9999000468,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:35,2015-03-04 16:27:34,
100258,9999000473,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:38,2015-03-04 16:27:34,
100259,9999000474,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:38,2015-03-04 16:27:34,
100263,9999000478,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:44,2015-03-04 16:27:34,
100268,9999000483,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:44,2015-03-04 16:27:34,
100269,9999000484,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:44,2015-03-04 16:27:34,
100273,9999000488,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:47,2015-03-04 16:27:34,
100278,9999000493,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:56,2015-03-04 16:27:34,
100279,9999000494,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:20:56,2015-03-04 16:27:34,
100283,9999000498,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:00,2015-03-04 16:27:34,
100288,9999000503,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:00,2015-03-04 16:27:34,
100289,9999000504,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:00,2015-03-04 16:27:34,
100293,9999000508,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:00,2015-03-04 16:27:34,
100298,9999000513,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:03,2015-03-04 16:27:34,
100299,9999000514,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:03,2015-03-04 16:27:34,
100303,9999000518,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:03,2015-03-04 16:27:34,
100308,9999000523,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:14,2015-03-04 16:27:34,
100309,9999000524,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:14,2015-03-04 16:27:34,
100313,9999000528,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:17,2015-03-04 16:27:34,
100318,9999000533,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:17,2015-03-04 16:27:34,
100319,9999000534,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:17,2015-03-04 16:27:34,
100323,9999000538,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:17,2015-03-04 16:27:34,
100328,9999000543,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:31,2015-03-04 16:27:34,
100329,9999000544,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:31,2015-03-04 16:27:34,
100333,9999000548,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:37,2015-03-04 16:27:34,
100338,9999000553,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:37,2015-03-04 16:27:34,
100339,9999000554,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:37,2015-03-04 16:27:34,
100343,9999000558,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:37,2015-03-04 16:27:34,
100348,9999000563,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:37,2015-03-04 16:27:34,
100349,9999000564,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:37,2015-03-04 16:27:34,
100353,9999000568,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:40,2015-03-04 16:27:34,
100358,9999000573,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:40,2015-03-04 16:27:34,
100359,9999000574,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:40,2015-03-04 16:27:34,
100363,9999000578,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:44,2015-03-04 16:27:34,
100368,9999000583,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:50,2015-03-04 16:27:34,
100369,9999000584,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:50,2015-03-04 16:27:34,
100373,9999000588,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:21:53,2015-03-04 16:27:34,
100378,9999000593,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:00,2015-03-04 16:27:34,
100379,9999000594,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:00,2015-03-04 16:27:34,
100383,9999000598,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:06,2015-03-04 16:27:34,
100388,9999000603,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:09,2015-03-04 16:27:34,
100389,9999000604,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:09,2015-03-04 16:27:34,
100393,9999000608,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:16,2015-03-04 16:27:34,
100398,9999000613,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:16,2015-03-04 16:27:34,
100399,9999000614,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:16,2015-03-04 16:27:34,
100403,9999000618,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:16,2015-03-04 16:27:34,
100408,9999000623,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:19,2015-03-04 16:27:34,
100409,9999000624,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:19,2015-03-04 16:27:34,
100413,9999000628,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:23,2015-03-04 16:27:34,
100418,9999000633,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:26,2015-03-04 16:27:34,
100419,9999000634,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:26,2015-03-04 16:27:34,
100423,9999000638,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:26,2015-03-04 16:27:34,
100428,9999000643,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:37,2015-03-04 16:27:34,
100429,9999000644,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:37,2015-03-04 16:27:34,
100433,9999000648,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:37,2015-03-04 16:27:34,
100438,9999000653,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:40,2015-03-04 16:27:34,
100439,9999000654,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:40,2015-03-04 16:27:34,
100443,9999000658,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:43,2015-03-04 16:27:34,
100448,9999000663,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:43,2015-03-04 16:27:34,
100449,9999000664,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:43,2015-03-04 16:27:34,
100453,9999000668,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:47,2015-03-04 16:27:34,
100458,9999000673,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:50,2015-03-04 16:27:34,
100459,9999000674,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:22:50,2015-03-04 16:27:34,
100463,9999000678,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:01,2015-03-04 16:27:34,
100468,9999000683,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:04,2015-03-04 16:27:34,
100469,9999000684,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:04,2015-03-04 16:27:34,
100473,9999000688,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:04,2015-03-04 16:27:34,
100478,9999000693,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:07,2015-03-04 16:27:34,
100483,9999000698,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100488,9999000703,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100489,9999000704,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100503,9999000718,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100508,9999000723,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100509,9999000724,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100513,9999000728,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100523,9999000738,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100528,9999000743,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100529,9999000744,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100533,9999000748,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100548,9999000763,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100549,9999000764,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100553,9999000768,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:11,2015-03-04 16:27:34,
100588,9999000803,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:23:46,2015-03-04 16:27:34,
100593,9999000808,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:24:06,2015-03-04 16:27:34,
100603,9999000818,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:24:06,2015-03-04 16:27:34,
100608,9999000823,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:24:06,2015-03-04 16:27:34,
100609,9999000824,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:24:06,2015-03-04 16:27:34,
100613,9999000828,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:24:06,2015-03-04 16:27:34,
100618,9999000833,B,关机,是,VDAD,,,,,,,,,086,,,,,,,,0000-00-00,1,2015-03-11 10:24:06,2015-03-04 16:27:34,
